lat,lon,e5_maat,e5_tdd,e5_fdd,e5_sqrt_tdd,e5_twarm,e5_tcold,e5_stl1,e5_swe
56.6333,-76.1,-5.089441776275635,1088.1329956054688,2905.885208129883,32.986860954105175,11.343902587890625,-24.017715454101562,2.696202516555786,0.10015174746513367
81.4007,-76.7094,-18.74004554748535,226.3465576171875,7029.146682739258,15.044818297911993,6.40997314453125,-34.47245788574219,-14.839686393737793,0.0428115539252758
80.0167,-85.75,-16.227025985717773,576.0630187988281,6458.904449462891,24.001312855734124,10.309722900390625,-34.26673889160156,-10.595170021057129,0.029360348358750343
64.2,-95.5,-10.269854545593262,951.355224609375,4651.90283203125,30.84404682607934,12.00787353515625,-31.385223388671875,2.3162333965301514,-7.345365413248392e-25
52.8,-118.1167,-1.967669129371643,1204.9383544921875,1898.8549499511719,34.71222197572762,11.426177978515625,-15.067352294921875,1.9023895263671875,0.1860603243112564
63.9405,-138.5916,-3.4021060466766357,1710.0399475097656,2915.7805938720703,41.352629269609515,15.442535400390625,-22.821945190429688,2.6778056621551514,0.0364367701113224
60.4494,-133.5202,-1.906983733177185,1421.8221130371094,2089.803421020508,37.70705654167545,12.76806640625,-17.329421997070312,2.19329571723938,0.05713215842843056
62.3377,-140.8383,-2.439427614212036,1706.5381469726562,2566.3304595947266,41.31026684702795,15.22119140625,-21.290374755859375,3.066622495651245,0.033446818590164185
65.8781,-89.3672,-12.143394470214844,858.7891845703125,5242.669372558594,29.30510509399877,11.587066650390625,-33.74882507324219,-2.232269287109375,0.07094725221395493
73.0054,-80.6873,-13.551868438720703,494.8934326171875,5400.26725769043,22.246200408545892,7.76904296875,-31.803848266601562,-3.5057804584503174,0.08638948947191238
66.8793,-64.6973,-14.283554077148438,151.05120849609375,5329.490661621094,12.290289194973964,3.01220703125,-30.277481079101562,-10.808760643005371,2.8737194538116455
72.8107,-79.3293,-11.936823844909668,538.0728149414062,4854.829635620117,23.196396593898076,8.21856689453125,-29.801239013671875,-3.073979616165161,0.08504220843315125
67.5833,64.1833,-3.9314868450164795,1199.2595520019531,2606.8663482666016,34.63032705594842,15.001129150390625,-19.672531127929688,1.7286428213119507,0.13910265266895294
67.3333,63.7333,-3.5595486164093018,1257.5720520019531,2529.5897674560547,35.46226236440582,15.505035400390625,-19.509780883789062,2.085362672805786,0.12954387068748474
68.3,54.5,,,,,,,,
68.2333,53.85,,,,,,,,
