proto,target,family,anchor,pseudo,resid,r,lam,rmse,bias,sd,n,nseed,name
loro,Canada,anchored,stefan_cci,cci,ridge,10.0,0.25,26.379333333333335,7.586666666666667,0.0005773502691885366,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=10)
loro,Canada,anchored,stefan_cci,cci,ridge,10.0,0.5,27.289,8.584333333333333,0.001000000000000334,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=10)
loro,Canada,anchored,stefan_cci,cci,ridge,10.0,0.75,28.474999999999998,9.581666666666665,0.0017320508075691994,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=10)
loro,Canada,anchored,stefan_cci,cci,ridge,10.0,1.0,29.904666666666667,10.578999999999999,0.0023094010767569667,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=10)
loro,Canada,anchored,stefan_cci,none,catboost,0.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0)
loro,Canada,anchored,stefan_cci,none,catboost,0.0,0.25,24.996666666666666,5.949000000000001,0.1585128806543284,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25)
loro,Canada,anchored,stefan_cci,none,catboost,0.0,0.5,24.367333333333335,5.308666666666666,0.31174722666502414,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5)
loro,Canada,anchored,stefan_cci,none,catboost,0.0,0.75,23.899,4.668333333333333,0.4576363184888175,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75)
loro,Canada,anchored,stefan_cci,none,catboost,0.0,1.0,23.601,4.027666666666667,0.59377520999112,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1)
loro,Canada,anchored,stefan_cci,none,ridge,0.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0)
loro,Canada,anchored,stefan_cci,none,ridge,0.0,0.25,24.548,-0.7399999999999999,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25)
loro,Canada,anchored,stefan_cci,none,ridge,0.0,0.5,25.901,-8.07,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5)
loro,Canada,anchored,stefan_cci,none,ridge,0.0,0.75,29.481000000000005,-15.4,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75)
loro,Canada,anchored,stefan_cci,none,ridge,0.0,1.0,34.604,-22.73,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1)
loro,Canada,anchored,stefan_cci,stefan,catboost,0.5,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,catboost,0.5,0.25,25.497,5.571000000000001,0.0019999999999988916,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,catboost,0.5,0.5,25.557666666666666,4.553,0.0020816659994652635,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,catboost,0.5,0.75,25.955333333333332,3.5346666666666664,0.0020816659994678235,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,catboost,0.5,1.0,26.674666666666667,2.516666666666666,0.006429100507326455,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,catboost,1.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,catboost,1.0,0.25,25.488,5.579666666666667,0.0010000000000012221,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,catboost,1.0,0.5,25.540000000000003,4.57,0.0026457513110651385,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,catboost,1.0,0.75,25.92866666666667,3.5606666666666666,0.0030550504633033632,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,catboost,1.0,1.0,26.64033333333333,2.550666666666667,0.004041451884326423,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,catboost,2.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,catboost,2.0,0.25,25.479,5.582999999999999,0.0009999999999998899,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,catboost,2.0,0.5,25.524,4.576,0.0010000000000012221,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,catboost,2.0,0.75,25.90833333333333,3.5690000000000004,0.002081665999467041,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,catboost,2.0,1.0,26.61766666666667,2.562666666666667,0.0032145502536628594,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,catboost,5.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,catboost,5.0,0.25,25.471999999999998,5.584333333333333,0.0017320508075691994,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,catboost,5.0,0.5,25.511333333333337,4.5793333333333335,0.0032145502536640104,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,catboost,5.0,0.75,25.891666666666666,3.574666666666667,0.004725815626251524,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,catboost,5.0,1.0,26.59866666666667,2.5693333333333332,0.006429100507328942,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,catboost,10.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,catboost,10.0,0.25,25.469000000000005,5.585,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,catboost,10.0,0.5,25.506,4.58,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,catboost,10.0,0.75,25.885,3.5756666666666668,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,catboost,10.0,1.0,26.592,2.571,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,mlp,0.5,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,mlp,0.5,0.25,25.490333333333336,5.609666666666667,0.007371114795831283,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,mlp,0.5,0.5,25.537333333333333,4.63,0.0005773502691913569,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,mlp,0.5,0.75,25.914666666666665,3.6503333333333337,0.02107921567168355,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,mlp,0.5,1.0,26.608333333333334,2.670666666666667,0.05560875230872706,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,mlp,1.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,mlp,1.0,0.25,25.47966666666667,5.594,0.025774664562963023,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,mlp,1.0,0.5,25.512333333333334,4.598,0.0479826357480839,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,mlp,1.0,0.75,25.872666666666664,3.603,0.06714412359494577,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,mlp,1.0,1.0,26.546666666666667,2.6069999999999998,0.0828633413116633,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,mlp,2.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,mlp,2.0,0.25,25.485333333333333,5.570666666666667,0.00503322295684626,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,mlp,2.0,0.5,25.534333333333336,4.552666666666666,0.009609023536932423,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,mlp,2.0,0.75,25.919666666666668,3.5340000000000003,0.014011899704656012,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,mlp,2.0,1.0,26.62633333333333,2.5153333333333334,0.01890326250500882,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,mlp,5.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,mlp,5.0,0.25,25.477999999999998,5.5889999999999995,0.004582575694956111,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,mlp,5.0,0.5,25.516000000000002,4.5889999999999995,0.013228756555324014,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,mlp,5.0,0.75,25.888333333333332,3.589,0.03400490160746462,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,mlp,5.0,1.0,26.581,2.588,0.06421059102671314,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,mlp,10.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,mlp,10.0,0.25,25.471333333333334,5.592,0.005507570547286598,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,mlp,10.0,0.5,25.504,4.594333333333334,0.012124355652982087,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,mlp,10.0,0.75,25.872,3.597,0.023895606290696994,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,mlp,10.0,1.0,26.560999999999996,2.5993333333333335,0.04050925820105797,742,3,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,ridge,0.5,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,ridge,0.5,0.25,25.38566666666667,5.543666666666667,0.004041451884326423,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,ridge,0.5,0.5,25.350333333333335,4.498,0.009291573243178568,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,ridge,0.5,0.75,25.670666666666666,3.4523333333333333,0.014433756729739823,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,ridge,0.5,1.0,26.333333333333332,2.4066666666666667,0.02230097157823753,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan,ridge,1.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,ridge,1.0,0.25,25.41633333333333,5.570333333333333,0.0005773502691903314,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,ridge,1.0,0.5,25.406333333333333,4.551333333333333,0.0015275252316521663,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,ridge,1.0,0.75,25.74533333333333,3.532,0.004041451884326935,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,ridge,1.0,1.0,26.419666666666668,2.513333333333333,0.008144527815245927,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan,ridge,2.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,ridge,2.0,0.25,25.43433333333333,5.580666666666667,0.0005773502691877674,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,ridge,2.0,0.5,25.44066666666667,4.5713333333333335,0.0005773502691885366,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,ridge,2.0,0.75,25.794333333333338,3.562,0.0025166114784221883,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,ridge,2.0,1.0,26.481333333333335,2.5533333333333332,0.004932882862316394,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan,ridge,5.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,ridge,5.0,0.25,25.445333333333334,5.584666666666667,0.0005773502691898186,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,ridge,5.0,0.5,25.462333333333333,4.579666666666667,0.0005773502691908441,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,ridge,5.0,0.75,25.825333333333333,3.574666666666667,0.0005773502691908441,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,ridge,5.0,1.0,26.520666666666667,2.5696666666666665,0.0005773502691903314,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan,ridge,10.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,ridge,10.0,0.25,25.45,5.585333333333334,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,ridge,10.0,0.5,25.471,4.581666666666667,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,ridge,10.0,0.75,25.838000000000005,3.5773333333333333,0.0,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan,ridge,10.0,1.0,26.536666666666665,2.5733333333333337,0.0005773502691877674,742,3,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,0.5,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,0.5,0.25,25.763666666666666,6.580666666666666,0.0011547005383783552,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,0.5,0.5,25.753,6.572666666666667,0.002645751311063796,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,0.5,0.75,25.742333333333335,6.564,0.003511884584283185,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,0.5,1.0,25.732333333333333,6.5553333333333335,0.004509249752820461,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,1.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,1.0,0.25,25.771,6.583333333333333,0.0030000000000001137,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,1.0,0.5,25.767,6.578333333333333,0.006000000000000227,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,1.0,0.75,25.763,6.572666666666667,0.008999999999996788,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,1.0,1.0,25.759333333333334,6.567,0.011503622617824784,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,2.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,2.0,0.25,25.772666666666666,6.586333333333333,0.0011547005383806628,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,2.0,0.5,25.77033333333333,6.584,0.0015275252316519722,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,2.0,0.75,25.767666666666667,6.581,0.002081665999466117,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,2.0,1.0,25.76533333333333,6.578333333333333,0.0032145502536631817,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,5.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,5.0,0.25,25.774666666666665,6.588,0.0005773502691877674,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,5.0,0.5,25.774,6.586666666666666,0.0009999999999998899,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,5.0,0.75,25.774,6.585333333333334,0.0009999999999998899,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,5.0,1.0,25.77333333333333,6.583666666666666,0.0015275252316520691,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,10.0,0.0,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,10.0,0.25,25.774999999999995,6.589000000000001,0.0,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=10)
loro,Canada,anchored,stefan_cci,stefan_cci,catboost,10.0,0.5,25.774666666666665,6.588,0.0005773502691877674,742,3,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=10)
