season_id,site_key,season_year,date,model,fold,D_obs,D_pred,phase,split,calib_used,_support
ID02_A|2023,ID02_A,2023,2023-09-10,persistence_now,ID02,38.63221016561965,32.60622622300809,deepening,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-16,persistence_now,ID02,0.0,38.63221016561965,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-17,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-18,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-19,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-20,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-21,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-22,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-23,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-24,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-25,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-26,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-27,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-28,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-29,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-09-30,persistence_now,ID02,0.0,0.0,plateau,profile,False,False
ID02_A|2023,ID02_A,2023,2023-10-01,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-02,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-05,persistence_now,ID02,38.393393393393396,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-06,persistence_now,ID02,34.46872322193659,38.393393393393396,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-07,persistence_now,ID02,34.45139758030872,34.46872322193659,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-08,persistence_now,ID02,33.526125534012486,34.45139758030872,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-09,persistence_now,ID02,33.169221698113205,33.526125534012486,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-10,persistence_now,ID02,34.39752034095312,33.169221698113205,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-11,persistence_now,ID02,35.82066869300912,34.39752034095312,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-12,persistence_now,ID02,34.20254057868737,35.82066869300912,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-13,persistence_now,ID02,35.302135393003184,34.20254057868737,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-14,persistence_now,ID02,0.0,35.302135393003184,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-15,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-16,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-17,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-18,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-19,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-20,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-21,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-22,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-23,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-24,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
ID02_A|2023,ID02_A,2023,2023-10-25,persistence_now,ID02,0.0,0.0,plateau,profile,False,True
