proto,family,anchor,pseudo,resid,r,lam,rmse_mean,n_reg,name
loro,anchored,stefan_cci,cci,mlp,10.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,mlp,10.0,0.25,23.679666666666666,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,mlp,10.0,0.5,24.324333333333332,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,mlp,10.0,0.75,25.1815,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,mlp,10.0,1.0,26.23016666666667,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,ridge,0.5,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,ridge,0.5,0.25,23.54416666666667,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,ridge,0.5,0.5,24.036,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,ridge,0.5,0.75,24.729,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,ridge,0.5,1.0,25.607,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=0.5)
loro,anchored,stefan_cci,cci,ridge,1.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,ridge,1.0,0.25,23.597166666666666,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,ridge,1.0,0.5,24.149,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,ridge,1.0,0.75,24.906333333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,ridge,1.0,1.0,25.851333333333336,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=1)
loro,anchored,stefan_cci,cci,ridge,2.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,ridge,2.0,0.25,23.634833333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,ridge,2.0,0.5,24.229,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,ridge,2.0,0.75,25.032166666666665,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,ridge,2.0,1.0,26.024,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=2)
loro,anchored,stefan_cci,cci,ridge,5.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,ridge,5.0,0.25,23.66316666666667,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,ridge,5.0,0.5,24.290666666666667,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,ridge,5.0,0.75,25.129833333333334,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,ridge,5.0,1.0,26.16,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=5)
loro,anchored,stefan_cci,cci,ridge,10.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,ridge,10.0,0.25,23.672666666666668,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,ridge,10.0,0.5,24.311166666666665,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,ridge,10.0,0.75,25.163666666666664,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,cci,ridge,10.0,1.0,26.208333333333336,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · 위성제품 증강(r=10)
loro,anchored,stefan_cci,none,catboost,0.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0)
loro,anchored,stefan_cci,none,catboost,0.0,0.25,22.919333333333334,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25)
loro,anchored,stefan_cci,none,catboost,0.0,0.5,23.048499999999997,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5)
loro,anchored,stefan_cci,none,catboost,0.0,0.75,23.612333333333332,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75)
loro,anchored,stefan_cci,none,catboost,0.0,1.0,24.547666666666665,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1)
loro,anchored,stefan_cci,none,ridge,0.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0)
loro,anchored,stefan_cci,none,ridge,0.0,0.25,23.0035,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25)
loro,anchored,stefan_cci,none,ridge,0.0,0.5,24.1965,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5)
loro,anchored,stefan_cci,none,ridge,0.0,0.75,26.646,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75)
loro,anchored,stefan_cci,none,ridge,0.0,1.0,29.988999999999997,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1)
loro,anchored,stefan_cci,stefan,catboost,0.5,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,catboost,0.5,0.25,23.112833333333334,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,catboost,0.5,0.5,23.211,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,catboost,0.5,0.75,23.558166666666665,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,catboost,0.5,1.0,24.143500000000003,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,catboost,1.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,catboost,1.0,0.25,23.110500000000002,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,catboost,1.0,0.5,23.206500000000002,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,catboost,1.0,0.75,23.55166666666667,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,catboost,1.0,1.0,24.1355,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,catboost,2.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,catboost,2.0,0.25,23.106499999999997,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,catboost,2.0,0.5,23.200000000000003,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,catboost,2.0,0.75,23.543999999999997,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,catboost,2.0,1.0,24.128,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,catboost,5.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,catboost,5.0,0.25,23.103833333333334,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,catboost,5.0,0.5,23.195833333333333,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,catboost,5.0,0.75,23.53933333333333,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,catboost,5.0,1.0,24.124333333333336,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,catboost,10.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,catboost,10.0,0.25,23.102000000000004,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,catboost,10.0,0.5,23.192999999999998,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,catboost,10.0,0.75,23.536,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,catboost,10.0,1.0,24.120999999999995,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,mlp,0.5,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,mlp,0.5,0.25,23.106,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,mlp,0.5,0.5,23.194666666666667,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,mlp,0.5,0.75,23.53,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,mlp,0.5,1.0,24.101166666666664,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,mlp,1.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,mlp,1.0,0.25,23.105000000000004,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,mlp,1.0,0.5,23.189833333333333,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,mlp,1.0,0.75,23.519166666666663,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,mlp,1.0,1.0,24.082166666666666,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,mlp,2.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,mlp,2.0,0.25,23.108,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,mlp,2.0,0.5,23.200166666666668,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,mlp,2.0,0.75,23.53966666666667,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,mlp,2.0,1.0,24.116,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,mlp,5.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,mlp,5.0,0.25,23.105166666666666,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,mlp,5.0,0.5,23.194000000000003,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,mlp,5.0,0.75,23.5305,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,mlp,5.0,1.0,24.105,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,mlp,10.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,mlp,10.0,0.25,23.102333333333334,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,mlp,10.0,0.5,23.19,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,mlp,10.0,0.75,23.526833333333336,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,mlp,10.0,1.0,24.1025,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,ridge,0.5,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,ridge,0.5,0.25,23.091166666666666,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,ridge,0.5,0.5,23.182333333333336,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,ridge,0.5,0.75,23.537333333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,ridge,0.5,1.0,24.145333333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=0.5)
loro,anchored,stefan_cci,stefan,ridge,1.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,ridge,1.0,0.25,23.090833333333332,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,ridge,1.0,0.5,23.1755,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,ridge,1.0,0.75,23.518666666666668,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,ridge,1.0,1.0,24.109166666666667,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=1)
loro,anchored,stefan_cci,stefan,ridge,2.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,ridge,2.0,0.25,23.09,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,ridge,2.0,0.5,23.172333333333334,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,ridge,2.0,0.75,23.5115,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,ridge,2.0,1.0,24.096666666666668,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=2)
loro,anchored,stefan_cci,stefan,ridge,5.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,ridge,5.0,0.25,23.095166666666668,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,ridge,5.0,0.5,23.181666666666665,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,ridge,5.0,0.75,23.523333333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,ridge,5.0,1.0,24.10966666666667,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=5)
loro,anchored,stefan_cci,stefan,ridge,10.0,0.0,23.266,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,ridge,10.0,0.25,23.096833333333333,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.25) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,ridge,10.0,0.5,23.184,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.5) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,ridge,10.0,0.75,23.526000000000003,2,Stefan+위성제품 앵커 + 선형 잔차(λ=0.75) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan,ridge,10.0,1.0,24.112333333333332,2,Stefan+위성제품 앵커 + 선형 잔차(λ=1) · Stefan 증강(r=10)
loro,anchored,stefan_cci,stefan_cci,catboost,0.5,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,catboost,0.5,0.25,23.263166666666663,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,catboost,0.5,0.5,23.261000000000003,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,catboost,0.5,0.75,23.258833333333335,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,catboost,0.5,1.0,23.257666666666665,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,catboost,1.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,catboost,1.0,0.25,23.264666666666667,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,catboost,1.0,0.5,23.263666666666666,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,catboost,1.0,0.75,23.262500000000003,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,catboost,1.0,1.0,23.261666666666667,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,catboost,2.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,catboost,2.0,0.25,23.2655,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,catboost,2.0,0.5,23.264499999999998,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,catboost,2.0,0.75,23.263833333333334,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,catboost,2.0,1.0,23.263333333333335,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,catboost,5.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,catboost,5.0,0.25,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,catboost,5.0,0.5,23.265500000000003,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,catboost,5.0,0.75,23.265666666666668,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,catboost,5.0,1.0,23.26533333333333,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,catboost,10.0,0.0,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,anchored,stefan_cci,stefan_cci,catboost,10.0,0.25,23.266,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.25) · Stefan+위성 증강(r=10)
loro,anchored,stefan_cci,stefan_cci,catboost,10.0,0.5,23.265666666666668,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.5) · Stefan+위성 증강(r=10)
loro,anchored,stefan_cci,stefan_cci,catboost,10.0,0.75,23.265500000000003,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=0.75) · Stefan+위성 증강(r=10)
loro,anchored,stefan_cci,stefan_cci,catboost,10.0,1.0,23.265500000000003,2,Stefan+위성제품 앵커 + 부스팅 잔차(λ=1) · Stefan+위성 증강(r=10)
loro,anchored,stefan_cci,stefan_cci,mlp,0.5,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,mlp,0.5,0.25,23.268666666666668,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,mlp,0.5,0.5,23.2715,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,mlp,0.5,0.75,23.275,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,mlp,0.5,1.0,23.27916666666667,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=0.5)
loro,anchored,stefan_cci,stefan_cci,mlp,1.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,mlp,1.0,0.25,23.267500000000002,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,mlp,1.0,0.5,23.268833333333333,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,mlp,1.0,0.75,23.270666666666664,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,mlp,1.0,1.0,23.2725,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=1)
loro,anchored,stefan_cci,stefan_cci,mlp,2.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,mlp,2.0,0.25,23.267,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,mlp,2.0,0.5,23.267833333333336,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,mlp,2.0,0.75,23.268500000000003,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,mlp,2.0,1.0,23.269666666666666,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=2)
loro,anchored,stefan_cci,stefan_cci,mlp,5.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,mlp,5.0,0.25,23.266666666666666,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,mlp,5.0,0.5,23.267,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.5) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,mlp,5.0,0.75,23.2675,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.75) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,mlp,5.0,1.0,23.268500000000003,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=1) · Stefan+위성 증강(r=5)
loro,anchored,stefan_cci,stefan_cci,mlp,10.0,0.0,23.266,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0) · Stefan+위성 증강(r=10)
loro,anchored,stefan_cci,stefan_cci,mlp,10.0,0.25,23.265166666666666,2,Stefan+위성제품 앵커 + 다층퍼셉트론 잔차(λ=0.25) · Stefan+위성 증강(r=10)
