set,stratum_var,stratum,order,n,n_blocks,y_mean,y_sd,method,rmse,rmse_lo,rmse_hi,bias,bias_lo,bias_hi,delta_vs_stefan,delta_lo,delta_hi,ci_flag
Lena,MAAT,<−6 °C,0,2958,20,41.97654552625648,20.970486090438943,stefan,21.623974076906,15.315376229062176,35.33089716503873,5.676348102551443,-5.191987949047449,9.489580993145992,0.0,0.0,0.0,ok
Lena,MAAT,<−6 °C,0,2958,20,41.97654552625648,20.970486090438943,stefan_cci,20.76094055492512,13.86303233229748,36.354917855339394,-1.5733576422367852,-12.246226592944273,1.6910634832547755,-0.8630335219808778,-2.662439187896626,1.6601870825103913,ok
Lena,MAAT,<−6 °C,0,2958,20,41.97654552625648,20.970486090438943,catboost_lo,24.103325186835132,19.072845004745922,35.71878818075475,11.747844116313404,1.651545557288375,15.921782589647014,2.4793511099291337,0.24144056349659046,4.251464804249206,ok
Lena,SOC 0–5 cm 3분위,Q1 [87–98],0,546,10,42.45395604395605,18.605987163877927,stefan,19.672780101457967,14.613841431617624,33.2911848093875,6.0177695202688755,-15.800949809389186,7.670648547029258,0.0,0.0,0.0,ok
Lena,SOC 0–5 cm 3분위,Q1 [87–98],0,546,10,42.45395604395605,18.605987163877927,stefan_cci,18.62636230512735,13.342633501079696,36.673272423902894,-2.309302236800614,-23.59306806420582,-0.5209033353463495,-1.0464177963306156,-1.7802159026058317,3.4339438276182146,ok
Lena,SOC 0–5 cm 3분위,Q1 [87–98],0,546,10,42.45395604395605,18.605987163877927,catboost_lo,22.639081520725412,17.70139892424213,30.45161628093792,12.171051769445945,-8.91526184596317,13.891116830258133,2.9663014192674453,-3.021410858305511,3.712101636065765,ok
Lena,SOC 0–5 cm 3분위,Q2 [98–106],1,1081,9,41.59404717853838,19.363645392353277,stefan,19.808285184262324,13.317869288983525,43.06687818064285,5.347081133451343,-14.957094927401242,9.294047843407226,0.0,0.0,0.0,ok
Lena,SOC 0–5 cm 3분위,Q2 [98–106],1,1081,9,41.59404717853838,19.363645392353277,stefan_cci,19.00842545937187,10.941585359908725,45.67254110049156,-0.9706614323069696,-22.061216780183837,1.7516188003928705,-0.7998597248904531,-3.0951636177898094,1.888975615159838,ok
Lena,SOC 0–5 cm 3분위,Q2 [98–106],1,1081,9,41.59404717853838,19.363645392353277,catboost_lo,22.294381072444402,17.760829914854046,41.751528632414995,11.176338125160955,-9.929677384583501,15.152264413135809,2.486095888182078,-1.4764741579256135,4.584254241877425,ok
Lena,SOC 0–5 cm 3분위,Q3 [106–135],2,1331,15,42.09135737540696,23.03390145899799,stefan,23.701242167792167,17.528673655403136,37.76799886406617,5.803712114214472,-7.943780159258702,11.221975742369013,0.0,0.0,0.0,ok
Lena,SOC 0–5 cm 3분위,Q3 [106–135],2,1331,15,42.09135737540696,23.03390145899799,stefan_cci,22.849754119750674,16.042278648227505,40.025685261921524,-1.7609525740942458,-15.340853101200267,3.599455704293101,-0.8514880480414924,-3.1820826981862207,2.4922190723120248,ok
Lena,SOC 0–5 cm 3분위,Q3 [106–135],2,1331,15,42.09135737540696,23.03390145899799,catboost_lo,26.023311914953847,21.325786609689278,38.17380276770273,12.038397533161966,-0.000378905429944924,17.689038355545833,2.322069747161681,0.11468022172295728,4.758498866527276,ok
