region,cond,split,method,seed,n_blocks,n,coverage,width_mean,interval_score,is_under,is_over,frac_inf,n_cal,Q
Lena,covonly,1,cqr_ak,1,11,1478,0.6664411366711772,44.233735979378395,85.44825174471792,34.337988388280806,6.876527377058728,0.0,2260.0,16.79345036278397
Lena,covonly,1,cqr_iw,1,11,1478,0.5155615696887687,38.05136229840705,104.38344149038903,58.26803036740773,8.064048824574247,0.0,2260.0,
Lena,covonly,1,anchor_ak,1,11,1478,0.9722598105548038,62.55599108621934,72.05400809384086,0.062014542716364154,9.436002464905153,0.0,2260.0,31.277995543109668
Lena,covonly,1,anchor_iw,1,11,1478,0.9641407307171854,55.5112778213437,67.21322469631451,0.1979029347100534,11.504043940260757,0.0,2260.0,
Lena,covonly,1,cqr_pseudo,1,11,1478,0.2219215155615697,22.204684241593096,190.5943852231071,155.46280413420513,12.926896847308877,0.0,1480.0,5.778924493891324
Lena,covonly,1,cqr_real,1,11,1478,0.9749661705006766,69.58346578171921,74.87451899967756,1.2537550343989343,4.037298183559414,0.0,1480.0,29.46831526395438
Lena,covonly,1,anchor_pseudo,1,11,1478,0.5602165087956699,17.92107148969643,84.0829156293095,25.10237350802646,41.05947063158661,0.0,1480.0,8.960535744848215
Lena,covonly,1,anchor_real,1,11,1478,0.9722598105548038,61.32143234335531,71.16191828505956,0.07872034437893571,9.761765597325297,0.0,1480.0,30.66071617167765
Lena,covonly,2,raw,1,5,1687,0.11321873147599289,15.453233050364947,311.7018030285319,261.9988732301344,34.24969674803253,0.0,2260.0,
Lena,covonly,2,cqr_ak,1,5,1687,0.5915826911677534,49.040133775932894,114.6837962153209,49.86686661574283,15.776795823645177,0.0,2260.0,16.79345036278397
Lena,covonly,2,cqr_iw,1,5,1687,0.46650859513930054,42.85776009496155,137.6427170560432,76.67436722239886,18.110589738682812,0.0,2260.0,
Lena,covonly,2,anchor_ak,1,5,1687,0.9531713100177831,62.55599108621934,83.20842318181953,0.0175760545552881,20.634856041044902,0.0,2260.0,31.277995543109668
Lena,covonly,2,anchor_iw,1,5,1687,0.940130409010077,55.51127782134369,79.8173054238613,0.16535122229342,24.140676380224196,0.0,2260.0,
Lena,covonly,2,cqr_pseudo,1,5,1687,0.27800829875518673,31.025409498367793,201.31779350640033,146.6017187391787,23.690665268853852,0.0,1271.0,7.786088224001425
Lena,covonly,2,cqr_real,1,5,1687,0.8725548310610551,66.77100053513601,86.24057567426519,8.58825561490552,10.88131952422368,0.0,1271.0,25.658883742385527
Lena,covonly,2,anchor_pseudo,1,5,1687,0.48073503260225253,18.75997671361176,122.83231861210717,43.779591454654906,60.2927504438405,0.0,1271.0,9.379988356805882
