cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,seed,n_splits,n_cells,n_blocks,coverage,cov_ci_lo,cov_ci_hi,width_mean,width_median,interval_score,is_ci_lo,is_ci_hi,is_width_part,is_under_part,is_over_part,rmse_point,n_seed,family_tag,note
labels,Lena,alaska,x25,none,none,0.0,ddpm,0,1.0,2,1,1496.0,11.0,0.7219251336898396,0.47717214692678034,0.7710254593738135,63.7853990892038,29.404376983642578,111.91691857682619,80.75975088156959,224.6919306642034,63.7853990892038,14.183544648522362,33.94797483910001,15.876506607082213,1.0,direct,
labels,Lena,alaska,x25,none,none,0.0,ddpm,0,1.0,mean,1,1496.0,11.0,0.7580213903743317,0.5310092844944072,0.8098579958553817,62.688584219856914,32.31358496348063,103.22591097922249,78.50247387853875,197.17664234374604,62.688584219856914,11.545373588534813,28.991953170830765,15.207966831685313,3.0,direct,
labels,Lena,alaska,x25,none,none,0.0,nflow,0,1.0,0,1,1496.0,11.0,0.7479946524064172,0.515166187834357,0.8052750582615021,46.15054071555163,42.690375328063965,87.07205431888448,69.26124313858648,201.09931062881208,46.15054071555163,14.29956980822558,26.621943795107263,16.333585039803523,1.0,direct,
labels,Lena,alaska,x25,none,none,0.0,nflow,0,1.0,1,1,1496.0,11.0,0.7205882352941176,0.5634139562011866,0.776774011430966,46.376207935937586,44.36853504180908,85.95305885085023,70.64704788542298,174.0999462900771,46.376207935937586,19.199130566574887,20.377720348337753,17.27779918983687,1.0,direct,
labels,Lena,alaska,x25,none,none,0.0,nflow,0,1.0,2,1,1496.0,11.0,0.8081550802139037,0.5548116079307637,0.8647853232795729,51.53733055636207,49.914377212524414,87.25839730666921,68.72645451385829,206.68517775143172,51.53733055636207,10.382509226467521,25.338557523839615,15.956216211760413,1.0,direct,
labels,Lena,alaska,x25,none,none,0.0,nflow,0,1.0,mean,1,1496.0,11.0,0.7589126559714795,0.5444639173221024,0.8156114643240137,48.021359735950426,45.65776252746582,86.7611701588013,69.54491517928925,193.9614782234403,48.021359735950426,14.627069867089327,24.112740555761544,16.522533480466937,3.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,0,1,374.0,19.0,0.15240641711229946,0.13677407633310407,0.18939593301435406,24.679846483118393,16.64592170715332,560.8058023943453,372.14609985009724,727.580115090588,24.679846483118393,131.91311356815095,404.21284234307586,43.82302677845778,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,1,1,374.0,19.0,0.2620320855614973,0.16419023722627737,0.4424873577749684,42.172866408200186,37.70573425292969,383.65683464915725,244.08647044843212,433.76808630093905,42.172866408200186,141.97985124824447,199.50411699271265,40.9769914866144,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,2,1,374.0,19.0,0.28342245989304815,0.09054704994011353,0.48276916587577773,25.541187840987018,19.264982223510742,486.32790962883445,150.86272515444418,830.9442705937323,25.541187840987018,41.703262501185336,419.08345928666205,42.53281481432955,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,mean,1,374.0,19.0,0.232620320855615,0.130503787833165,0.3715508188883667,30.797966910768533,24.53887939453125,476.93018222411234,255.69843181765785,664.0974906617531,30.797966910768533,105.1987424391936,340.93347287415014,42.444277693133905,3.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,0,1,374.0,19.0,0.28609625668449196,0.163672377851786,0.447546605970519,20.40698069302156,20.27547264099121,465.12035961622735,152.96514357670452,731.8108622382989,20.40698069302156,33.694446869712465,411.0189320534933,41.2921392602261,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,1,1,374.0,19.0,0.2727272727272727,0.21844647794206035,0.3636539816772375,23.918070293365314,22.29379653930664,368.5860933516983,172.1974118333134,576.914970555702,23.918070293365314,69.70446833609469,274.96355472223826,35.63941428166849,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,2,1,374.0,19.0,0.45187165775401067,0.25153283236036933,0.6387110984794656,34.54937672997541,29.038475036621094,364.2342523741914,114.46534931844967,649.4131592514215,34.54937672997541,25.432494817817304,304.2523808263986,39.922693345599455,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,mean,1,374.0,19.0,0.33689839572192515,0.21121722938473855,0.4833038953757407,26.291475905454092,23.869248072306316,399.31356844737235,146.5426349094892,652.712997348474,26.291475905454092,42.94380334120816,330.07828920071006,38.951415629164686,3.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,0,1,374.0,19.0,0.17647058823529413,0.022637971698113206,0.3948694890975648,12.983852802113416,11.683366775512695,622.8033603920212,207.35888673493554,950.24062418179,12.983852802113416,37.06082295300489,572.7586846369028,47.03656837621784,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,1,1,374.0,19.0,0.2887700534759358,0.12614965027664685,0.41221767529708037,37.84081287180039,25.6392765045166,459.07195769955985,391.20159311868605,500.6931898568831,37.84081287180039,153.29804555293737,267.93309927482215,48.75990973782115,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,2,1,374.0,19.0,0.1657754010695187,0.021973530556636825,0.36913490259243775,13.89510054766813,12.309654235839844,632.9844503344254,184.67017577183975,1010.5088176998214,13.89510054766813,35.66482110099171,583.4245286857657,49.450993211816915,1.0,direct,
covonly,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,mean,1,374.0,19.0,0.2103386809269162,0.0569203841771323,0.3920740223290276,21.57325540719398,16.54409917195638,571.6199228086688,261.0768852084871,820.4808772461648,21.57325540719398,75.34122986897799,474.70543753249694,48.415823775285304,3.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,0,1,747.0,36.0,0.1646586345381526,0.11989571421539842,0.23668810494141618,30.156981958442902,27.27910614013672,456.1712004555948,326.0136438316792,617.6544544643336,30.156981958442902,192.62404473510207,233.39017376204993,38.73008152606976,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,1,1,747.0,36.0,0.26639892904953144,0.18932096895702757,0.3985996409335727,42.77611064527887,40.07830810546875,347.8691122283195,263.1334694072257,433.9801516458122,42.77611064527887,170.07132765548795,135.02167392755277,42.09806803083411,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,2,1,747.0,36.0,0.3078982597054886,0.16385379330943847,0.4370237599928675,33.02583569982444,29.500293731689453,396.5992440073312,182.44773693310714,700.7435993322632,33.02583569982444,123.18408919587911,240.38931911162766,82.81323455603932,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,mean,1,747.0,36.0,0.24631860776439088,0.15769015882728818,0.35743716862261876,35.31964276784874,32.285902659098305,400.21318556374854,257.19828339067067,584.126068480803,35.31964276784874,161.95982052882303,202.93372226707677,54.547128037647724,3.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,0,1,747.0,36.0,0.2677376171352075,0.18007167566708357,0.36889325876831003,23.5108618346882,21.629695892333984,387.4069053271602,217.45916914994265,628.8601173451744,23.5108618346882,86.03472465248778,277.8613188399842,55.89549045855824,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,1,1,747.0,36.0,0.26639892904953144,0.20818436792484707,0.36053497942386825,30.761612857680724,24.83515167236328,316.56395106578776,188.799335714723,460.43399663832474,30.761612857680724,116.05974452726338,169.74259368084364,35.601780503447,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,2,1,747.0,36.0,0.41365461847389556,0.301080354102826,0.5519239363078298,40.4847100065096,32.55612564086914,269.93865518932864,131.3655955620409,461.8933524413007,40.4847100065096,58.471943780269996,170.98200140254906,32.911324145347805,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,mean,1,747.0,36.0,0.31593038821954483,0.22977879923158553,0.42711739150000266,31.585728232959507,26.34032440185547,324.63650386075886,179.20803347556884,517.0624888082667,31.585728232959507,86.85547098667372,206.19530464112563,41.469531702451015,3.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,0,1,747.0,36.0,0.19544846050870146,0.07893055322011097,0.31038822031937047,19.592625062628443,19.510841369628906,516.1038509283843,287.30575325042963,826.7415895039564,19.592625062628443,112.32249483954106,384.1887310262148,63.13867677331555,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,1,1,747.0,36.0,0.23560910307898258,0.13783043167454018,0.3718219825006873,40.077313963189184,30.684066772460938,471.17418193709847,376.8104732646707,534.5558363953214,40.077313963189184,246.72256655095185,184.3743014229574,44.00594701655161,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,2,1,747.0,36.0,0.19812583668005354,0.09390120148673178,0.3038627871849908,22.659295165075996,19.67099380493164,564.6237121931608,263.25179517226996,1042.84435929342,22.659295165075996,78.2145012335843,463.7499157945005,156.71328960525827,1.0,direct,
noinfo,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,mean,1,747.0,36.0,0.20972780008924585,0.10355406212712764,0.32869099666834956,27.44307806363121,23.288633982340496,517.3005816862145,309.1226738957901,801.3805950642327,27.44307806363121,145.7531875413591,344.1043160812242,87.95263779837514,3.0,direct,
labels,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,0,1,374.0,19.0,0.45454545454545453,0.28849375691480955,0.6622747747747747,34.61362650305192,30.690025329589844,317.4025526079109,88.40238345746934,566.5535821368636,34.61362650305192,26.60268903055526,256.18623707430373,35.18845949131118,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,1,1,374.0,19.0,0.6016042780748663,0.4501314016172507,0.7804878048780488,51.703576207798434,48.987831115722656,192.56773334449818,83.30386914893053,289.95660994490436,51.703576207798434,41.03415243600801,99.83000470069173,31.746630716579013,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,2,1,374.0,19.0,0.3502673796791444,0.21614553884428364,0.5276596714140651,24.857461988925934,20.311575889587402,394.5532455393208,137.3942972865446,678.7503024877083,24.857461988925934,29.56394295069195,340.1318405997029,37.502482151867106,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,cfm,0,1.0,mean,1,374.0,19.0,0.46880570409982175,0.31825689912544797,0.6568074170222963,37.058221566592096,33.329810778299965,301.50784383057663,103.03351663098148,511.7534981898254,37.058221566592096,32.40026147241841,232.0493607915661,34.8125241199191,3.0,direct,
labels,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,0,1,374.0,19.0,0.44919786096256686,0.2991419141914191,0.6058663819631036,30.65201002518761,26.828126907348633,310.8449992925239,105.41016268855321,519.9189989339837,30.65201002518761,15.142502449292122,265.0504868180442,35.246827440967216,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,1,1,374.0,19.0,0.5641711229946524,0.33330882352941177,0.7774067732115677,41.41932514007079,35.445634841918945,257.5326513402926,71.34710005108047,454.59676339101065,41.41932514007079,24.042122687857812,192.07120351236398,33.34882318053503,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,2,1,374.0,19.0,0.5614973262032086,0.3175012034935699,0.8175527329156848,59.01175924800934,33.373531341552734,311.5784592536795,77.78801921570214,555.2111979988028,59.01175924800934,16.670518903815385,235.89618110185478,37.48349581745698,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,ddpm,0,1.0,mean,1,374.0,19.0,0.5249554367201427,0.3166506470714669,0.733608629363452,43.694364804422584,31.882431030273438,293.31870329549866,84.84842731844527,509.9089867745991,43.694364804422584,18.61838134698844,231.00595714408766,35.359715479653076,3.0,direct,
labels,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,0,1,374.0,19.0,0.5374331550802139,0.36293819733099975,0.7324938923305121,41.92728224922629,41.010263442993164,248.22218814267694,83.41819550517296,409.15598775235264,41.92728224922629,30.850332306682926,175.44457358676775,36.08976844750113,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,1,1,374.0,19.0,0.6283422459893048,0.5074511894309963,0.7538266078330926,50.735159307877645,46.89735221862793,181.65323270958214,77.67927170950591,281.22265174429754,50.735159307877645,21.00475726575347,109.913316135951,35.024115955217,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,2,1,374.0,19.0,0.46524064171123,0.2950037643515904,0.6726036536310657,37.044805003997475,36.133355140686035,288.32834187448265,89.6413842910219,485.75267266521,37.044805003997475,40.539768010195594,210.7437688602896,37.3912435337347,1.0,direct,
labels,Canada,alaska,x25,none,none,0.0,nflow,0,1.0,mean,1,374.0,19.0,0.5436720142602496,0.3884643837045288,0.7196413845982236,43.23574885370047,41.34699026743571,239.40125424224723,83.57961716856693,392.0437707206201,43.23574885370047,30.798285860877332,165.36721952766945,36.16837597881761,3.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,0,1,12.0,8.0,0.3333333333333333,0.1111111111111111,0.5,41.337375481923424,45.612918853759766,301.0957353577639,212.60600682228332,423.11771234136774,41.337375481923424,12.09164810180664,247.66671177403384,37.708071887282955,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,1,1,12.0,8.0,0.6666666666666666,0.38461538461538464,0.9002272727272725,42.49825016657511,38.3372859954834,210.64570231490083,72.76349343284146,416.01054532903794,42.49825016657511,3.7315355936686188,164.41591655465706,31.99333461056602,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,2,1,12.0,8.0,0.3333333333333333,0.1,0.6,47.837949146827064,37.752397537231445,367.7661853369461,214.98330734924036,509.0206488998962,47.837949146827064,9.096659342447916,310.83157684767104,39.37478781556299,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,mean,1,12.0,8.0,0.4444444444444444,0.19857549857549858,0.6667424242424241,43.89119159844187,40.56753412882487,293.1692076698703,166.78426920145503,449.38296885676726,43.89119159844187,8.306614345974392,240.971401725454,36.35873143780399,3.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,0,1,12.0,8.0,0.16666666666666666,0.0,0.3333333333333333,26.706321914990742,25.51114845275879,522.7483620355596,379.1514763947305,732.4771340841511,26.706321914990742,3.806952158610025,492.23508796195875,44.58734087789012,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,1,1,12.0,8.0,0.08333333333333333,0.0,0.23076923076923078,23.903626441955566,24.598480224609375,456.1687216603163,313.4149393252789,633.8889712990538,23.903626441955566,3.571985880533853,428.69310933782685,39.08060895345586,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,2,1,12.0,8.0,0.16666666666666666,0.0,0.4166666666666667,26.175399780273438,25.673483848571777,571.459377750099,420.1079771820463,768.4822374176778,26.175399780273438,0.0,545.2839779698255,46.48794221791238,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,mean,1,12.0,8.0,0.13888888888888887,0.0,0.3269230769230769,25.595116045739914,25.26103750864665,516.7921538153249,370.8914643006853,711.6161142669608,25.595116045739914,2.4596460130479594,488.7373917565371,43.38529734975278,3.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,0,1,12.0,8.0,0.25,0.0,0.5,27.429119348526,28.363609790802002,499.3130199223826,338.9970198442203,713.1765188751377,27.429119348526,0.0,471.88390057385664,44.447447503275896,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,1,1,12.0,8.0,0.3333333333333333,0.125,0.5,30.454814116160076,30.75548553466797,366.638950862163,181.4538374069332,592.7093790554026,30.454814116160076,0.0,336.1841367460029,39.8750455096575,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,2,1,12.0,8.0,0.25,0.06666666666666667,0.5,29.953025182088215,27.02138662338257,558.7767438203165,376.64959031650056,749.3946283492123,29.953025182088215,0.0,528.8237186382283,49.77561560267664,1.0,direct,
covonly,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,mean,1,12.0,8.0,0.27777777777777773,0.06388888888888888,0.5,29.27898621559143,28.713493982950848,474.909571534954,299.03348252255137,685.0935087599177,29.27898621559143,0.0,445.6305853193626,44.69936953853668,3.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,0,1,28.0,18.0,0.32142857142857145,0.15,0.45714285714285713,42.011292287281584,40.741363525390625,441.93502208848975,286.98283071099377,693.2850948341287,42.011292287281584,3.978826795305524,395.94490300590263,50.89532996257679,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,1,1,28.0,18.0,0.5357142857142857,0.2916666666666667,0.7142857142857143,44.52576071875436,43.026869773864746,332.70692553982707,194.75826175374266,520.3334228067729,44.52576071875436,2.9615042550223207,285.21966056605044,43.295655917606865,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,2,1,28.0,18.0,0.2857142857142857,0.13793103448275862,0.42435064935064926,42.999414580208914,38.70808219909668,561.2121426282248,337.6242859719197,870.9694184847538,42.999414580208914,3.9009878976004457,514.3117401504154,54.845704948880716,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,mean,1,28.0,18.0,0.38095238095238093,0.1931992337164751,0.5319264069264069,43.17882252874829,40.825438499450684,445.2846967521805,273.1217928122187,694.8626453752186,43.17882252874829,3.613772982642763,398.49210124078945,49.67889694302146,3.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,0,1,28.0,18.0,0.10714285714285714,0.0,0.2,25.46430781909398,24.445587158203125,723.8980512756416,546.4705102887739,965.1488462704141,25.46430781909398,1.3318519592285152,697.1018914973191,55.27885333789411,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,1,1,28.0,18.0,0.17857142857142858,0.07400793650793651,0.26666666666666666,26.17745964867728,26.391101837158203,598.680849521022,452.86941432745954,794.2926503508886,26.17745964867728,1.3490153721400664,571.1543745002047,49.867567140664825,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,2,1,28.0,18.0,0.07142857142857142,0.0,0.19047619047619047,24.92886243547712,24.72090244293213,800.2640016897543,628.0820083422614,1018.0803424520992,24.92886243547712,0.0,775.3351392542772,59.088316963748895,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,mean,1,28.0,18.0,0.11904761904761903,0.02466931216931217,0.21904761904761905,25.523543301082793,25.185863812764484,707.614300828806,542.4739776528316,925.8406130244672,25.523543301082793,0.8936224437895272,681.1971350839336,54.74491248076928,3.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,0,1,28.0,18.0,0.10714285714285714,0.0,0.20588235294117646,28.17666925702776,26.52777099609375,695.3112116565047,526.5982141901839,930.6029796221115,28.17666925702776,0.0,667.1345423994769,56.77411900050574,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,1,1,28.0,18.0,0.14285714285714285,0.038461538461538464,0.2413793103448276,31.207165445600236,29.78067970275879,549.9192288253932,395.8570768148258,753.1091682972514,31.207165445600236,1.0299867902483253,517.6820765895446,49.89258315253355,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,2,1,28.0,18.0,0.10714285714285714,0.0,0.22862637362637356,26.16849764755794,23.862241744995117,809.5364304010097,628.1380163751018,1075.7477958323936,26.16849764755794,0.0,783.3679327534518,61.19161871474903,1.0,direct,
noinfo,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,mean,1,28.0,18.0,0.11904761904761905,0.012820512820512822,0.22529601230412588,28.517444116728644,26.72356414794922,684.9222902943026,516.8644357933705,919.8199812505854,28.517444116728644,0.3433289300827751,656.0615172474912,55.95277362259611,3.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,0,1,12.0,8.0,0.75,0.5384615384615384,0.9166666666666666,93.11195230484009,93.9992790222168,199.44441913675382,100.09615542455154,350.1190812935733,93.11195230484009,106.33246683191372,0.0,33.80665341864498,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,1,1,12.0,8.0,0.75,0.5,1.0,62.165035247802734,58.31757354736328,179.75888598406755,79.95983686398237,304.4633411001276,62.165035247802734,55.05434827451353,62.539502461751304,26.439078839066664,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,2,1,12.0,8.0,0.6666666666666666,0.5,0.8888888888888888,86.16582902272542,88.86513900756836,195.71512324721724,117.73664389413504,286.3767503729573,86.16582902272542,84.2087612858525,25.340532938639317,29.56560746196031,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,cfm,0,1.0,mean,1,12.0,8.0,0.7222222222222222,0.5128205128205128,0.9351851851851851,80.48093885845607,80.39399719238281,191.63947612267953,99.26421206088965,313.65305758888604,80.48093885845607,81.86519213075992,29.293345133463543,29.93711323989065,3.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,0,1,12.0,8.0,0.6666666666666666,0.5,0.8888888888888888,40.31806993484497,40.318214416503906,131.4812608471623,56.311330552612056,237.20838397021615,40.31806993484497,35.760987034550425,55.40220387776693,24.645578064385674,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,1,1,12.0,8.0,0.5833333333333334,0.25,0.9,28.857121467590332,28.994976043701172,196.87096898650694,53.29443169434865,341.5943426040694,28.857121467590332,34.99539848610207,133.01844903281457,25.659314071648797,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,2,1,12.0,8.0,0.4166666666666667,0.1535714285714286,0.6428571428571429,28.946731408437092,27.570571899414062,252.46335390768684,120.67310778879983,405.5813489119973,28.946731408437092,18.330327634458186,205.18629486479156,30.329483871037695,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,ddpm,0,1.0,mean,1,12.0,8.0,0.5555555555555556,0.3011904761904762,0.8105820105820105,32.70730760362413,32.29458745320638,193.605194580452,76.7596233452535,328.1280251620943,32.70730760362413,29.695571051703556,131.20231592512437,26.878125335690722,3.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,0,1,12.0,8.0,0.6666666666666666,0.3333333333333333,0.9232142857142857,57.76378838221232,63.21447467803955,178.98065271712187,70.06165335257849,404.7583007646862,57.76378838221232,4.920379638671874,116.29648469623767,33.811509268415506,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,1,1,12.0,8.0,0.6666666666666666,0.36363636363636365,0.9092803030303028,49.99791876475016,51.522361755371094,211.06657302827762,67.74827433177401,407.342053100595,49.99791876475016,9.641868591308592,151.42678567221887,32.54691712717736,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,2,1,12.0,8.0,0.8333333333333334,0.5555555555555556,1.0,75.33113638559978,77.30815887451172,159.7789297773127,75.35058493394118,281.275181608953,75.33113638559978,0.0,84.44779339171293,33.54757124554261,1.0,direct,
labels,Russia_W,alaska,x25,none,none,0.0,nflow,0,1.0,mean,1,12.0,8.0,0.7222222222222222,0.41750841750841755,0.9441648629148629,61.030947844187416,64.01499843597412,183.27538517423739,71.05350420609788,364.4585118247448,61.030947844187416,4.854082743326821,117.39035458672316,33.301999213711824,3.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,cfm,0,1.0,0,1,3.0,3.0,0.3333333333333333,,,32.93273671468099,22.668960571289062,964.9684990278256,,,32.93273671468099,79.15882534450954,852.8769369686352,83.8451894991194,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,cfm,0,1.0,1,1,3.0,3.0,0.0,,,52.33550198872884,52.06952667236328,885.5865505567564,,,52.33550198872884,32.59390936957464,800.6571391984529,90.33713592928365,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,cfm,0,1.0,2,1,3.0,3.0,0.3333333333333333,,,24.99826431274414,23.05750274658203,916.295526666579,,,24.99826431274414,12.968919542100679,878.3283428117342,83.53325673370385,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,cfm,0,1.0,mean,1,3.0,3.0,0.2222222222222222,,,36.75550100538466,32.598663330078125,922.2835254170536,,,36.75550100538466,41.573884752061616,843.9541396596074,85.90519405403563,3.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,ddpm,0,1.0,0,1,3.0,3.0,0.3333333333333333,,,24.511667251586914,25.734817504882812,1009.3797405591978,,,24.511667251586914,49.090593126085054,935.7774801815258,88.54827502926638,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,ddpm,0,1.0,1,1,3.0,3.0,0.3333333333333333,,,22.764124552408855,20.574905395507812,1014.5708778730406,,,22.764124552408855,66.1947292751736,925.612024045458,86.19243062378273,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,ddpm,0,1.0,2,1,3.0,3.0,0.3333333333333333,,,25.591371536254883,25.215429306030273,908.6005513434317,,,25.591371536254883,0.0,883.0091798071768,85.91401929316808,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,ddpm,0,1.0,mean,1,3.0,3.0,0.3333333333333333,,,24.289054446750217,23.8417174021403,977.5170565918901,,,24.289054446750217,38.42844080041955,914.7995613447201,86.88490831540572,3.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,nflow,0,1.0,0,1,3.0,3.0,0.3333333333333333,,,16.601726531982422,18.704471588134766,1132.6329010358825,,,16.601726531982422,11.318834092881929,1104.712340411018,98.09803927136525,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,nflow,0,1.0,1,1,3.0,3.0,0.3333333333333333,,,28.603195190429688,25.274810791015625,916.0551409752542,,,28.603195190429688,46.54598659939234,840.905959185432,92.97078681401732,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,nflow,0,1.0,2,1,3.0,3.0,0.3333333333333333,,,14.102020899454752,16.70972442626953,1096.7230849297218,,,14.102020899454752,1.580242580837658,1081.0408214494294,95.26307224310719,1.0,direct,
covonly,Russia_C,alaska,x25,none,none,0.0,nflow,0,1.0,mean,1,3.0,3.0,0.3333333333333333,,,19.76898087395562,20.229668935139973,1048.4703756469528,,,19.76898087395562,19.81502109103731,1008.8863736819598,95.44396610949657,3.0,direct,
noinfo,Russia_C,alaska,x25,none,none,0.0,cfm,0,1.0,0,1,7.0,6.0,0.2857142857142857,,,38.39342444283621,22.031005859375,612.8124315171015,,,38.39342444283621,79.7232455299014,494.69576154436385,60.9521234140821,1.0,direct,
noinfo,Russia_C,alaska,x25,none,none,0.0,cfm,0,1.0,1,1,7.0,6.0,0.2857142857142857,,,47.782432556152344,49.04813003540039,545.8352112543015,,,47.782432556152344,63.07664780389694,434.9761308942522,63.945799129999195,1.0,direct,
noinfo,Russia_C,alaska,x25,none,none,0.0,cfm,0,1.0,2,1,7.0,6.0,0.42857142857142855,,,24.783487592424667,29.01703643798828,501.63909803118025,,,24.783487592424667,1.1116245814732142,475.7439858572824,59.18712805306423,1.0,direct,
noinfo,Russia_C,alaska,x25,none,none,0.0,cfm,0,1.0,mean,1,7.0,6.0,0.3333333333333333,,,36.98644819713774,33.36539077758789,553.428913600861,,,36.98644819713774,47.970505971757184,468.4719594319661,61.361683532381846,3.0,direct,
