cond,target,split,seed,dset,xset,anchor,pseudo,r,resid,iw,n,n_blocks,n_train,n_train_real,lam,rmse_cm,bias_cm,mae_cm,r2,fit_s
noinfo,Svalbard,0,2,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,116.582,-109.528,109.528,-10.0982,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,116.847,-109.599,109.599,-10.1487,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,117.118,-109.669,109.669,-10.2005,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,117.395,-109.74,109.74,-10.2536,0.4
noinfo,Svalbard,0,2,alaska,x25,stefan_soil,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,117.678,-109.811,109.811,-10.3079,0.4
noinfo,Svalbard,0,0,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,112.807,-105.513,105.513,-9.3912,0.3
noinfo,Svalbard,0,0,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,111.953,-104.473,104.473,-9.2344,0.3
noinfo,Svalbard,0,0,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,111.11,-103.433,103.433,-9.0809,0.3
noinfo,Svalbard,0,0,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,110.279,-102.393,102.393,-8.9306,0.3
noinfo,Svalbard,0,0,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,109.46,-101.353,101.353,-8.7836,0.3
noinfo,Svalbard,0,1,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,112.807,-105.513,105.513,-9.3912,0.3
noinfo,Svalbard,0,1,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.25,111.502,-104.095,104.095,-9.1522,0.3
noinfo,Svalbard,0,1,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.5,110.202,-102.678,102.678,-8.9168,0.3
noinfo,Svalbard,0,1,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.75,108.907,-101.26,101.26,-8.6851,0.3
noinfo,Svalbard,0,1,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,1.0,107.617,-99.843,99.843,-8.457,0.3
noinfo,Svalbard,0,2,alaska,x25,stefan_soil_cci,none,0.0,catboost_lo,0,3,3,13606,13606,0.0,112.807,-105.513,105.513,-9.3912,0.4
