cond,target,dset,xset,anchor,pseudo,r,resid,iw,lam,rmse,rmse_split_sd,rmse_ens,bias,n,n_blocks,n_split,n_seed,fit_s,regime
deploy,Canada,alaska,x25,stefan,const,10.0,catboost_lo,0,0.75,30.239,,30.238883129753457,-8.587333333333333,747,36,1,3,1.2333333333333334,main
deploy,Canada,alaska,x25,stefan,const,10.0,catboost_lo,0,1.0,32.42366666666666,,32.42354881410725,-12.218666666666666,747,36,1,3,1.2333333333333334,main
deploy,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.25,27.262333333333334,,27.26233028367148,2.2823333333333333,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.5,28.11966666666667,,28.119506135002425,2.2566666666666664,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,0.75,29.066666666666666,,29.066611455125148,2.231666666666667,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,const_t,10.0,catboost_lo,0,1.0,30.095333333333333,,30.095157104031067,2.2063333333333333,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.3333333333333333,main
deploy,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.25,26.224333333333334,,26.22420341661398,3.7083333333333335,747,36,1,3,1.3333333333333333,main
deploy,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.5,26.075666666666667,,26.075638997838073,5.109333333333333,747,36,1,3,1.3333333333333333,main
deploy,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,0.75,26.060333333333332,,26.060358709556276,6.510333333333333,747,36,1,3,1.3333333333333333,main
deploy,Canada,alaska,x25,stefan,edaphic_k2,10.0,catboost_lo,0,1.0,26.17866666666667,,26.178595944233972,7.911333333333334,747,36,1,3,1.3333333333333333,main
deploy,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.25,25.89933333333333,,25.899154846793234,7.463666666666668,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.5,26.914666666666665,,26.914574911751938,12.62,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,0.75,29.383,,29.38258575837514,17.776666666666667,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_cal,10.0,catboost_lo,0,1.0,32.97866666666667,,32.97866327312345,22.933333333333334,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.25,26.169,,26.169160048087907,2.4763333333333333,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.5,25.867666666666665,,25.867732246690313,2.645,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,0.75,25.600666666666665,,25.600700869974915,2.8143333333333334,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,ku_k2,10.0,catboost_lo,0,1.0,25.369,,25.369152093928115,2.983333333333333,747,36,1,3,1.3,main
deploy,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.25,27.262333333333334,,27.2625185645481,2.2826666666666666,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.5,28.12,,28.119783913173624,2.2586666666666666,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,0.75,29.066666666666666,,29.066887856556185,2.2343333333333333,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,shuffle,10.0,catboost_lo,0,1.0,30.095333333333333,,30.095349898421784,2.2096666666666667,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.25,26.5,,26.50029286750719,2.306,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.5,26.496666666666666,,26.496792428168405,2.3043333333333336,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,0.75,26.49333333333333,,26.493309417572565,2.3026666666666666,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,stefan,10.0,catboost_lo,0,1.0,26.489666666666665,,26.489843842594517,2.3013333333333335,747,36,1,3,1.1333333333333335,main
deploy,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.25,26.625666666666664,,26.625479034183606,1.6130000000000002,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.5,26.771666666666665,,26.7714879494171,0.9186666666666667,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,0.75,26.941333333333333,,26.941441736105578,0.224,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,stefan_k2,10.0,catboost_lo,0,1.0,27.134666666666664,,27.13489047669642,-0.4703333333333333,747,36,1,3,1.2,main
deploy,Canada,alaska,x25,stefan,stefan_soil,10.0,catboost_lo,0,0.0,26.504,,26.50381072868332,2.307,747,36,1,3,1.2,main
